source_node,destination_node,indicator_link,jaccard_followers,jaccard_followees,cosine_followers,cosine_followees,num_followers_s,num_followers_d,num_followees_s,num_followees_d,inter_followers,inter_followees,adar_index,follows_back,same_comp,shortest_path,page_rank_s,page_rank_d,katz_s,katz_d,hubs_s,hubs_d,authorities_s,authorities_d,CB_Label
1,54,1,0.87,0.88,0.0975758276658134,0.9374973990808698,96,91,99,89,87,88,44.62030844805712,1,1,2,0.0102123219221256,0.0097544774248605,0.1011468967771629,0.0986702897242795,0.0105623950378399,0.0095163443114687,0.0102426943998491,0.0097233462192773,1.0
1,55,1,0.91,0.92,0.0977647221900303,0.9588016125371076,96,95,99,93,91,92,46.66347552852915,1,1,2,0.0102123219221256,0.0101312052850411,0.1011468967771629,0.1006732688467165,0.0105623950378399,0.0099308860948103,0.0102426943998491,0.010136629857666,1.0
1,56,1,0.9494949494949496,0.92,0.0989055136690802,0.9588016125371076,96,97,99,93,94,92,46.67063502376724,1,1,2,0.0102123219221256,0.0103045213976029,0.1011468967771629,0.1016625478692754,0.0105623950378399,0.0099241974767016,0.0102426943998491,0.010354282814046,1.0
1,57,1,0.91,0.92,0.0977647221900303,0.9588016125371076,96,95,99,93,91,92,46.66345580282971,1,1,2,0.0102123219221256,0.0101279008764909,0.1011468967771629,0.1006609205275992,0.0105623950378399,0.0099309127718328,0.0102426943998491,0.0101344202632563,0.0
1,58,1,0.88,0.95,0.0976245911978802,0.974474303586384,96,92,99,96,88,95,48.18517319416795,1,1,2,0.0102123219221256,0.0098432584706671,0.1011468967771629,0.0991486035891579,0.0105623950378399,0.0102514019020341,0.0102426943998491,0.0098226486645039,1.0
1,59,1,0.86,0.91,0.0975259804997006,0.953520163750596,96,90,99,92,86,91,46.155415429868896,1,1,2,0.0102123219221256,0.0096342634929771,0.1011468967771629,0.0981568573150775,0.0105623950378399,0.0098246077610435,0.0102426943998491,0.00964478032419,0.0
1,60,1,0.86,0.93,0.0975259804997006,0.9640541410352405,96,90,99,94,86,93,47.17523472710813,1,1,2,0.0102123219221256,0.0096677498166053,0.1011468967771629,0.0981445080829571,0.0105623950378399,0.0100340800920199,0.0102426943998491,0.0096029805860957,0.0
1,61,1,0.85,0.94,0.0974750131725515,0.9692782189939354,96,89,99,95,85,94,47.66969658042012,1,1,2,0.0102123219221256,0.0095567584543058,0.1011468967771629,0.0977205825511247,0.0105623950378399,0.0101516970594051,0.0102426943998491,0.0095461828941414,0.0
1,62,1,0.91,0.91,0.0977647221900303,0.953520163750596,96,95,99,92,91,91,46.156740196034704,1,1,2,0.0102123219221256,0.0101243607645531,0.1011468967771629,0.1006412490456465,0.0105623950378399,0.0098240987608487,0.0102426943998491,0.0101312056075004,0.0
1,63,1,0.94,0.87,0.0978962737336814,0.9320953024731764,96,98,99,88,94,87,44.133619974737286,1,1,2,0.0102123219221256,0.010398090901601,0.1011468967771629,0.1021583535920883,0.0105623950378399,0.0093905394206493,0.0102426943998491,0.0104565702622502,1.0
1,64,1,0.9090909090909092,0.93,0.09876974769287,0.9640541410352405,96,93,99,94,90,93,47.17532969792245,1,1,2,0.0102123219221256,0.0099308644491059,0.1011468967771629,0.0996567547391252,0.0105623950378399,0.0100337413824786,0.0102426943998491,0.0099363512053212,1.0
1,65,1,0.89,0.91,0.0976723060518382,0.953520163750596,96,93,99,92,89,91,46.15656407888854,1,1,2,0.0102123219221256,0.0099328981858971,0.1011468967771629,0.0996619363598642,0.0105623950378399,0.0098239055371541,0.0102426943998491,0.0099374933997502,1.0
1,66,1,0.8775510204081632,0.87,0.099742480056512,0.9320953024731764,96,88,99,88,86,87,44.11954518283122,1,1,2,0.0102123219221256,0.0094748399187968,0.1011468967771629,0.097182344043443,0.0105623950378399,0.0094037165725217,0.0102426943998491,0.0094157225940582,0.0
1,67,1,0.87,0.93,0.0975758276658134,0.9640541410352405,96,91,99,94,87,93,47.160732135158234,1,1,2,0.0102123219221256,0.0097739773928569,0.1011468967771629,0.0986872875736029,0.0105623950378399,0.0100469102839706,0.0102426943998491,0.0097073705322392,0.0
1,68,1,0.9090909090909092,0.92,0.09876974769287,0.9588016125371076,96,93,99,93,90,92,46.65149242852446,1,1,2,0.0102123219221256,0.0099346491099642,0.1011468967771629,0.0996665396079161,0.0105623950378399,0.0099420150134449,0.0102426943998491,0.0099372615223644,1.0
1,69,1,0.9,0.94,0.0977190056961374,0.9692782189939354,96,94,99,95,90,94,47.68443905627029,1,1,2,0.0102123219221256,0.0100405642086059,0.1011468967771629,0.1001574562238582,0.0105623950378399,0.0101388780710069,0.0102426943998491,0.0100228158762457,1.0
1,70,1,0.92,0.9,0.0978094862569671,0.948209311861521,96,96,99,91,92,90,45.648640856464745,1,1,2,0.0102123219221256,0.0102074333773145,0.1011468967771629,0.1011470562779902,0.0105623950378399,0.0097178206196045,0.0102426943998491,0.0102483113947555,1.0
1,71,1,0.91,0.93,0.0977647221900303,0.9640541410352405,96,95,99,94,91,93,47.16792763460152,1,1,2,0.0102123219221256,0.0101251857719295,0.1011468967771629,0.1006807687193198,0.0105623950378399,0.0100398782293063,0.0102426943998491,0.0101456846341123,1.0
1,72,1,0.89,0.85,0.0976723060518382,0.9211961257466698,96,93,99,86,89,85,43.10847830244602,1,1,2,0.0102123219221256,0.0099330334639527,0.1011468967771629,0.0996593084080053,0.0105623950378399,0.0091863748750565,0.0102426943998491,0.0099363589487525,1.0
1,73,1,0.9191919191919192,0.9393939393939394,0.0988047724260945,0.9692233691951198,96,94,99,93,91,93,47.182399266750295,0,1,2,0.0102123219221256,0.010013940982256,0.1011468967771629,0.1001699766621432,0.0105623950378399,0.0099178744340478,0.0102426943998491,0.0100560319768276,1.0
1,74,1,0.9090909090909092,0.93,0.09876974769287,0.9640541410352405,96,93,99,94,90,93,47.16921797819492,1,1,2,0.0102123219221256,0.00994538915267,0.1011468967771629,0.0996593672881891,0.0105623950378399,0.010039490205309,0.0102426943998491,0.0099217208136546,1.0
1,75,1,0.88,0.93,0.0976245911978802,0.9640541410352405,96,92,99,94,88,93,47.17162789522013,1,1,2,0.0102123219221256,0.0098634711905674,0.1011468967771629,0.0991785609582431,0.0105623950378399,0.0100374322974042,0.0102426943998491,0.0098134539248609,0.0
1,76,1,0.87,0.89,0.0975758276658134,0.9428685604761968,96,91,99,90,87,89,45.12730752469555,1,1,2,0.0102123219221256,0.009751671528408,0.1011468967771629,0.0987019636939121,0.0105623950378399,0.0096228664267351,0.0102426943998491,0.0097378868031312,1.0
1,77,1,0.88,0.91,0.0976245911978802,0.953520163750596,96,92,99,92,88,91,46.15069909221715,1,1,2,0.0102123219221256,0.0098546412140713,0.1011468967771629,0.0991707813449931,0.0105623950378399,0.0098291484397669,0.0102426943998491,0.0098201266503756,1.0
1,78,1,0.9393939393939394,0.8888888888888888,0.0988726328467168,0.9428090415820634,96,96,99,88,93,88,44.62649267697658,0,1,2,0.0102123219221256,0.010221478917323,0.1011468967771629,0.1011569602853584,0.0105623950378399,0.0094020226597289,0.0102426943998491,0.0102368157693343,1.0
1,79,1,0.86,0.89,0.0975259804997006,0.9428685604761968,96,90,99,90,86,89,45.13582969541457,1,1,2,0.0102123219221256,0.0096631952663998,0.1011468967771629,0.0981864372526115,0.0105623950378399,0.0096159855636336,0.0102426943998491,0.0096229312906479,1.0
1,80,1,0.9081632653061223,0.89,0.0998189501408896,0.9428685604761968,96,91,99,90,89,89,45.13819586172288,1,1,2,0.0102123219221256,0.0097480720388718,0.1011468967771629,0.0986674563666931,0.0105623950378399,0.0096134991835573,0.0102426943998491,0.0097287303845235,0.0
1,81,1,0.92,0.92,0.0978094862569671,0.9588016125371076,96,96,99,93,92,92,46.668297875140105,1,1,2,0.0102123219221256,0.0102150118211917,0.1011468967771629,0.101149350890741,0.0105623950378399,0.0099268152042988,0.0102426943998491,0.0102411558980173,1.0
1,82,1,0.9,0.94,0.0977190056961374,0.9692782189939354,96,94,99,95,90,94,47.68212003613217,1,1,2,0.0102123219221256,0.0100342681553562,0.1011468967771629,0.1001750468040147,0.0105623950378399,0.0101409800023905,0.0102426943998491,0.0100364460960611,1.0
1,83,1,0.91,0.89,0.0977647221900303,0.9428685604761968,96,95,99,90,91,89,45.137139230741106,1,1,2,0.0102123219221256,0.010127581744624,0.1011468967771629,0.1006632061659276,0.0105623950378399,0.0096150412711093,0.0102426943998491,0.0101366427452829,0.0
1,84,1,0.91,0.87,0.0977647221900303,0.9320953024731764,96,95,99,88,91,87,44.10722873088999,1,1,2,0.0102123219221256,0.0101255378844019,0.1011468967771629,0.1006534935076533,0.0105623950378399,0.0094145225429129,0.0102426943998491,0.0101343555752797,0.0
1,85,1,0.9,0.91,0.0977190056961374,0.953520163750596,96,94,99,92,90,91,46.14690158065477,1,1,2,0.0102123219221256,0.0100280990462576,0.1011468967771629,0.1001725818310924,0.0105623950378399,0.0098330186819415,0.0102426943998491,0.0100431758295739,0.0
1,86,1,0.88,0.84,0.0976245911978802,0.91569791623482,96,92,99,85,88,84,42.59808376367599,1,1,2,0.0102123219221256,0.0098370393689654,0.1011468967771629,0.099193197102946,0.0105623950378399,0.0090826915611136,0.0102426943998491,0.0098481643548117,0.0
1,87,1,0.89,0.9,0.0976723060518382,0.948209311861521,96,93,99,91,89,90,45.646247541422454,1,1,2,0.0102123219221256,0.0099204345538444,0.1011468967771629,0.0996617256238071,0.0105623950378399,0.0097192237866126,0.0102426943998491,0.0099498568511594,0.0
1,88,1,0.9,0.88,0.0977190056961374,0.9374973990808698,96,94,99,89,90,88,44.63156499912732,1,1,2,0.0102123219221256,0.0100200689205804,0.1011468967771629,0.1001649330112915,0.0105623950378399,0.0095064472326055,0.0102426943998491,0.0100488070567273,0.0
1,89,1,0.9393939393939394,0.85,0.0988726328467168,0.9211961257466698,96,96,99,86,93,85,43.10870773705099,1,1,2,0.0102123219221256,0.0102031765283971,0.1011468967771629,0.1011419752337741,0.0105623950378399,0.0091869846722158,0.0102426943998491,0.0102505515263527,0.0
1,90,1,0.91,0.88,0.0977647221900303,0.9374973990808698,96,95,99,89,91,88,44.63264921535361,1,1,2,0.0102123219221256,0.0101347966756399,0.1011468967771629,0.1006634133815163,0.0105623950378399,0.0095061513755037,0.0102426943998491,0.0101276738784964,0.0
1,91,1,0.86,0.8,0.0975259804997006,0.8933669468970774,96,90,99,81,86,80,40.57529408235855,1,1,2,0.0102123219221256,0.0096434445088975,0.1011468967771629,0.0981767439485507,0.0105623950378399,0.0086488355104329,0.0102426943998491,0.0096410972058338,1.0
1,92,1,0.87,0.88,0.0975758276658134,0.9374973990808698,96,91,99,89,87,88,44.633475919955686,1,1,2,0.0102123219221256,0.0097267858493804,0.1011468967771629,0.0986897415934613,0.0105623950378399,0.0095030653411705,0.0102426943998491,0.0097603775389924,0.0
1,93,1,0.9191919191919192,0.91,0.0988047724260945,0.953520163750596,96,94,99,92,91,91,46.165028696333664,1,1,2,0.0102123219221256,0.0100185135308321,0.1011468967771629,0.1001752426563173,0.0105623950378399,0.0098161063927885,0.0102426943998491,0.0100536749821411,1.0
1,94,1,0.9292929292929292,0.8585858585858586,0.0988390597965142,0.9265990819042822,96,95,99,85,92,85,43.10718573662986,0,1,2,0.0102123219221256,0.0101166793882113,0.1011468967771629,0.1006656843672964,0.0105623950378399,0.0090785977080171,0.0102426943998491,0.0101491678699368,0.0
1,95,1,0.92,0.85,0.0978094862569671,0.9211961257466698,96,96,99,86,92,85,43.114442619064945,1,1,2,0.0102123219221256,0.010212788329374,0.1011468967771629,0.1011494858975668,0.0105623950378399,0.009181430726448,0.0102426943998491,0.010243737018941,0.0
1,96,1,0.9,0.92,0.0977190056961374,0.9588016125371076,96,94,99,93,90,92,46.66364220449742,1,1,2,0.0102123219221256,0.0100382314566844,0.1011468967771629,0.1001847404372312,0.0105623950378399,0.0099308041753149,0.0102426943998491,0.0100365315004051,1.0
1,97,1,0.898989898989899,0.85,0.0987339615524016,0.9211961257466698,96,92,99,86,89,85,43.088032188554486,1,1,2,0.0102123219221256,0.009837703409951,0.1011468967771629,0.0991533526401822,0.0105623950378399,0.0092059162117621,0.0102426943998491,0.0098323879976024,0.0
1,98,1,0.9292929292929292,0.85,0.0988390597965142,0.9211961257466698,96,95,99,86,92,85,43.096349299838984,1,1,2,0.0102123219221256,0.0100985460464158,0.1011468967771629,0.100668324560809,0.0105623950378399,0.009197453836219,0.0102426943998491,0.0101693508986205,1.0
1,99,1,0.898989898989899,0.86,0.0987339615524016,0.926661730163838,96,92,99,87,89,86,43.619105934549104,1,1,2,0.0102123219221256,0.0098474347623257,0.1011468967771629,0.099168411648509,0.0105623950378399,0.0092922512421582,0.0102426943998491,0.0098270123716656,1.0
1,100,1,0.89,0.89,0.0976723060518382,0.9428685604761968,96,93,99,90,89,89,45.13944246679069,1,1,2,0.0102123219221256,0.0099160990284378,0.1011468967771629,0.0996741258107861,0.0105623950378399,0.0096125884361319,0.0102426943998491,0.0099598713359486,0.0
1,105,0,0.0,0.0,0.0,0.0,96,0,99,0,0,0,0.0,0,0,-1,0.0102123219221256,0.0099999999999999,0.1011468967771629,0.099994509879683,0.0105623950378399,0.0,0.0102426943998491,0.0,
1,107,0,0.0,0.0,0.0,0.0,96,0,99,0,0,0,0.0,0,0,-1,0.0102123219221256,0.0099999999999999,0.1011468967771629,0.099994509879683,0.0105623950378399,0.0,0.0102426943998491,0.0,
1,109,0,0.0,0.0,0.0,0.0,96,0,99,0,0,0,0.0,0,0,-1,0.0102123219221256,0.0099999999999999,0.1011468967771629,0.099994509879683,0.0105623950378399,0.0,0.0102426943998491,0.0,
